benchmark,solver,status,result,time_real,time_cpu,memory
2019/goel/industry/cal41/cal41.btor2,nuxmv,ok,unsat,0.17839219700545073,0.80064803,122.236928
2019/goel/industry/cal41/cal41.btor2,satvik,ok,unsat,0.11233381000056397,1.047075766,72.155136
2019/goel/industry/cal41/cal41.btor2,pono,ok,unsat,0.15833177883177996,1.717596434,263.860224
2019/goel/industry/cal41/cal41.btor2,avr,ok,unsat,0.2502325037494302,3.482175468,562.368512
2019/goel/industry/cal41/cal41.btor2,btor2-selectmc,ok,unsat,1.6150194881483912,23.108259469,148.590592
2019/goel/industry/cal41/cal41.btor2,btormc,ok,unsat,637.0359067730606,636.818764257,678.187008
2019/goel/industry/cal75/cal75.btor2,btormc,ok,unsat,0.2551552141085267,0.24814863,13.053952
2019/goel/industry/cal75/cal75.btor2,satvik,ok,unsat,0.05887137260288,0.340642856,53.972992
2019/goel/industry/cal75/cal75.btor2,ric3,ok,unsat,0.04437084775418043,0.367902335,77.529088
2019/goel/industry/cal75/cal75.btor2,avr_dp,ok,unsat,0.3391479179263115,0.569436542,118.300672
2019/goel/industry/cal75/cal75.btor2,nuxmv,ok,unsat,0.18997907545417547,0.762205983,103.043072
2019/goel/industry/cal75/cal75.btor2,pono,ok,unsat,0.2934238286688924,3.631113342,304.88576
2019/goel/industry/cal75/cal75.btor2,avr,ok,unsat,0.2997241606935859,3.729413929,1205.055488
2019/goel/industry/cal75/cal75.btor2,btor2-selectmc,ok,unsat,1.606190244667232,23.330026287,147.177472
2019/goel/industry/cal97/cal97.btor2,btor2-selectmc,ok,unsat,23.9277173159644,45.771317343,252.096512
2019/goel/industry/cal97/cal97.btor2,avr_dp,ok,unsat,29.80559038836509,227.729343154,850.726912
2019/goel/industry/cal97/cal97.btor2,ric3,ok,unsat,19.990788099355996,316.409937511,1411.571712
2019/goel/industry/cal97/cal97.btor2,avr,ok,unsat,24.524917111732066,393.711121044,3099.947008
2019/goel/industry/cal97/cal97.btor2,nuxmv,ok,unsat,773.1306031672284,4636.44945687,3503.181824
2019/goel/industry/cal97/cal97.btor2,pono,ok,unsat,867.2044032663107,12162.664547298,14009.802752
2019/goel/industry/cal97/cal97.btor2,satvik,ok,unsat,1027.7400027159601,28377.192621964,6031.306752
2019/goel/industry/cal97/cal97.btor2,btormc,to,none,3601.001359938644,3599.860190229,636.280832
2019/goel/industry/gen102/gen102.btor2,btormc,ok,unsat,0.17500350531190634,0.172187934,9.46176
2019/goel/industry/gen102/gen102.btor2,avr_dp,ok,unsat,0.13740809820592403,0.241127754,34.57024
2019/goel/industry/gen102/gen102.btor2,avr,ok,unsat,0.15239205863326788,1.810550989,204.300288
2019/goel/industry/gen102/gen102.btor2,ric3,ok,unsat,0.22363114263862371,3.230713645,153.23136
2019/goel/industry/gen102/gen102.btor2,pono,ok,unsat,0.2897150805220008,3.599711866,394.334208
2019/goel/industry/gen102/gen102.btor2,btor2-selectmc,ok,unsat,6.886136410757899,28.413748446,162.148352
2019/goel/industry/gen102/gen102.btor2,nuxmv,ok,unsat,11.580823794007301,69.187312809,430.546944
2019/goel/industry/gen102/gen102.btor2,satvik,ok,unknown,35.8892052769952,863.170357862,1213.280256
2019/goel/industry/gen103/gen103.btor2,btormc,ok,unsat,0.10787902399897575,0.104778467,6.38976
2019/goel/industry/gen103/gen103.btor2,avr_dp,ok,unsat,0.13824282120913267,0.243957158,32.33792
2019/goel/industry/gen103/gen103.btor2,nuxmv,ok,unsat,0.3173992373049259,1.586322645,154.472448
2019/goel/industry/gen103/gen103.btor2,avr,ok,unsat,0.15036023780703545,1.810488939,200.871936
2019/goel/industry/gen103/gen103.btor2,pono,ok,unsat,0.18542248476296663,2.137499254,371.79392
2019/goel/industry/gen103/gen103.btor2,ric3,ok,unsat,0.2011781819164753,2.385517926,192.917504
2019/goel/industry/gen103/gen103.btor2,btor2-selectmc,ok,unsat,15.428184567950666,36.946971743,173.604864
2019/goel/industry/gen103/gen103.btor2,satvik,ok,unknown,33.04592419000983,745.352977934,1230.401536
2019/goel/industry/gen112/gen112.btor2,btormc,ok,unsat,0.1723801102489233,0.169306326,9.453568
2019/goel/industry/gen112/gen112.btor2,avr_dp,ok,unsat,0.13569513987749815,0.239391588,34.369536
2019/goel/industry/gen112/gen112.btor2,avr,ok,unsat,0.15135840512812138,1.811012449,198.275072
2019/goel/industry/gen112/gen112.btor2,ric3,ok,unsat,0.22313269414007664,3.190228682,157.257728
2019/goel/industry/gen112/gen112.btor2,pono,ok,unsat,0.29228249564766884,3.640368538,403.283968
2019/goel/industry/gen112/gen112.btor2,btor2-selectmc,ok,unsat,6.807882380671799,28.429108437,161.95584
2019/goel/industry/gen112/gen112.btor2,nuxmv,ok,unsat,10.725575439631939,64.071704505,417.247232
2019/goel/industry/gen112/gen112.btor2,satvik,ok,unsat,40.95556043740362,985.561032881,1178.406912
2019/goel/industry/gen45/gen45.btor2,btormc,ok,unsat,0.0933014964684844,0.090763975,5.128192
2019/goel/industry/gen45/gen45.btor2,avr_dp,ok,unsat,0.13757471833378077,0.203398246,29.888512
2019/goel/industry/gen45/gen45.btor2,avr,ok,unsat,0.14504333026707172,1.546625352,158.773248
2019/goel/industry/gen45/gen45.btor2,pono,ok,unsat,0.1737318066880107,1.917708717,252.452864
2019/goel/industry/gen45/gen45.btor2,nuxmv,ok,unsat,0.37710058130323887,1.978934254,131.698688
2019/goel/industry/gen45/gen45.btor2,ric3,ok,unsat,0.1383208306506276,2.010646365,107.319296
2019/goel/industry/gen45/gen45.btor2,btor2-selectmc,ok,unsat,1.5999927166849375,23.274798368,139.046912
2019/goel/industry/gen45/gen45.btor2,satvik,ok,unsat,4.804721560998587,67.450944864,413.351936
2019/goel/industry/gen53/gen53.btor2,btormc,ok,unsat,0.11648275703191757,0.106380185,6.500352
2019/goel/industry/gen53/gen53.btor2,avr_dp,ok,unsat,0.13669252581894398,0.241250997,32.661504
2019/goel/industry/gen53/gen53.btor2,nuxmv,ok,unsat,0.3134949877858162,1.593890713,153.280512
2019/goel/industry/gen53/gen53.btor2,avr,ok,unsat,0.1496340986341238,1.793101307,203.718656
2019/goel/industry/gen53/gen53.btor2,pono,ok,unsat,0.17758574150502682,2.029112508,366.718976
2019/goel/industry/gen53/gen53.btor2,ric3,ok,unsat,0.20128273870795965,2.3736478,192.405504
2019/goel/industry/gen53/gen53.btor2,btor2-selectmc,ok,unsat,15.1883673844859,37.00848391,173.436928
2019/goel/industry/gen53/gen53.btor2,satvik,ok,unknown,32.73171614299645,729.355636863,1221.083136
2019/goel/industry/mul9/mul9.btor2,avr_dp,ok,sat,2.534682873636484,9.964988722,270.319616
2019/goel/industry/mul9/mul9.btor2,btor2-selectmc,ok,sat,3.9896245524287224,25.875751828,178.91328
2019/goel/industry/mul9/mul9.btor2,avr,ok,sat,1.7565187141299248,27.700927859,698.540032
2019/goel/industry/mul9/mul9.btor2,pono,ok,sat,35.857732670381665,502.326757931,2682.208256
2019/goel/industry/mul9/mul9.btor2,ric3,ok,sat,73.20819748472422,1169.868481761,2167.41888
2019/goel/industry/mul9/mul9.btor2,btormc,to,none,3601.0014307368547,3599.897238713,170.921984
2019/goel/industry/mul9/mul9.btor2,nuxmv,to,none,3601.0014935061336,21595.765194439,1629.044736
2019/goel/industry/mul9/mul9.btor2,satvik,ok,unknown,3600.0128981610032,104351.826199366,7082.299392
2019/goel/opensource/h_Arbiter/h_Arbiter.btor2,satvik,ok,unsat,0.01861362811177969,0.072828102,18.415616
2019/goel/opensource/h_Arbiter/h_Arbiter.btor2,nuxmv,ok,unsat,0.11838554497808218,0.099616946,35.958784
2019/goel/opensource/h_Arbiter/h_Arbiter.btor2,ric3,ok,unsat,0.025293832644820213,0.168502523,37.25312
2019/goel/opensource/h_Arbiter/h_Arbiter.btor2,btormc,ok,unsat,0.23320150095969439,0.226997644,4.366336
2019/goel/opensource/h_Arbiter/h_Arbiter.btor2,avr_dp,ok,unsat,0.33637561555951834,0.55696829,38.85056
2019/goel/opensource/h_Arbiter/h_Arbiter.btor2,pono,ok,unsat,0.0953774182125926,0.790440949,138.8544
2019/goel/opensource/h_Arbiter/h_Arbiter.btor2,avr,ok,unsat,0.15314269438385963,1.90720369,231.337984
2019/goel/opensource/h_Arbiter/h_Arbiter.btor2,btor2-selectmc,ok,unsat,1.6503927055746317,23.175615875,150.048768
2019/goel/opensource/vis_arrays_bpbs_p2/vis_arrays_bpbs_p2.btor2,btormc,ok,sat,0.008232399821281433,0.005876304,1.04448
2019/goel/opensource/vis_arrays_bpbs_p2/vis_arrays_bpbs_p2.btor2,satvik,ok,sat,0.016372734680771828,0.062057781,12.439552
2019/goel/opensource/vis_arrays_bpbs_p2/vis_arrays_bpbs_p2.btor2,nuxmv,ok,sat,0.07017708197236061,0.110928479,38.95296
2019/goel/opensource/vis_arrays_bpbs_p2/vis_arrays_bpbs_p2.btor2,pono,ok,sat,0.04900417570024729,0.161091394,37.994496
2019/goel/opensource/vis_arrays_bpbs_p2/vis_arrays_bpbs_p2.btor2,avr_dp,ok,sat,0.1369467293843627,0.17557957,32.948224
2019/goel/opensource/vis_arrays_bpbs_p2/vis_arrays_bpbs_p2.btor2,ric3,ok,sat,0.026552950963377953,0.218636443,44.126208
2019/goel/opensource/vis_arrays_bpbs_p2/vis_arrays_bpbs_p2.btor2,avr,ok,sat,0.15078188572078943,1.112001059,167.395328
2019/goel/opensource/vis_arrays_bpbs_p2/vis_arrays_bpbs_p2.btor2,btor2-selectmc,ok,sat,1.6049739215523005,23.095372337,142.893056
2019/goel/opensource/vis_arrays_vsa16a_p6/vis_arrays_vsa16a_p6.btor2,btormc,ok,sat,0.05799153167754412,0.055182035,11.759616
2019/goel/opensource/vis_arrays_vsa16a_p6/vis_arrays_vsa16a_p6.btor2,satvik,ok,sat,0.0333386454731226,0.188151087,35.147776
2019/goel/opensource/vis_arrays_vsa16a_p6/vis_arrays_vsa16a_p6.btor2,nuxmv,ok,sat,0.11920749023556709,0.424267082,121.987072
2019/goel/opensource/vis_arrays_vsa16a_p6/vis_arrays_vsa16a_p6.btor2,ric3,ok,sat,0.14655485097318888,1.691946579,135.176192
2019/goel/opensource/vis_arrays_vsa16a_p6/vis_arrays_vsa16a_p6.btor2,avr,ok,sat,0.25067997444421053,3.293834039,431.685632
2019/goel/opensource/vis_arrays_vsa16a_p6/vis_arrays_vsa16a_p6.btor2,pono,ok,sat,0.2910418128594756,3.632167282,356.810752
2019/goel/opensource/vis_arrays_vsa16a_p6/vis_arrays_vsa16a_p6.btor2,avr_dp,ok,sat,1.4975904328748584,4.338216228,143.798272
2019/goel/opensource/vis_arrays_vsa16a_p6/vis_arrays_vsa16a_p6.btor2,btor2-selectmc,ok,sat,1.9327105935662985,23.377519899,152.563712
2019/mann/data-integrity/unsafe/arbitrated_top_n2_w32_d32_e0.btor2,ric3,ok,sat,0.6279740780591965,9.385793333,539.201536
2019/mann/data-integrity/unsafe/arbitrated_top_n2_w32_d32_e0.btor2,btormc,ok,sat,569.5793549288064,569.383184942,394.661888
2019/mann/data-integrity/unsafe/arbitrated_top_n2_w32_d32_e0.btor2,nuxmv,ok,sat,222.12140461150557,1331.881503642,1365.016576
2019/mann/data-integrity/unsafe/arbitrated_top_n2_w32_d32_e0.btor2,satvik,ok,sat,77.30618700943887,1954.202149986,1443.40992
2019/mann/data-integrity/unsafe/arbitrated_top_n2_w32_d32_e0.btor2,pono,ok,sat,158.04010833613575,2215.528513302,5979.77088
2019/mann/data-integrity/unsafe/arbitrated_top_n2_w32_d32_e0.btor2,avr,ok,sat,592.2576069813222,6440.257259001,9535.782912
2019/mann/data-integrity/unsafe/arbitrated_top_n2_w32_d32_e0.btor2,btor2-selectmc,ok,unknown,1.9030311712995172,23.2035064,152.576
2019/mann/data-integrity/unsafe/arbitrated_top_n2_w32_d32_e0.btor2,avr_dp,ok,"unknown,unknown",1635.681268476881,4674.465960794,16352.657408
2019/mann/data-integrity/unsafe/arbitrated_top_n4_w8_d32_e0.btor2,ric3,ok,sat,0.454181432723999,6.274654709,349.351936
2019/mann/data-integrity/unsafe/arbitrated_top_n4_w8_d32_e0.btor2,btormc,ok,sat,506.25381155498326,506.081556029,313.4464
2019/mann/data-integrity/unsafe/arbitrated_top_n4_w8_d32_e0.btor2,nuxmv,ok,sat,232.7343537127599,1395.276260654,1122.607104
2019/mann/data-integrity/unsafe/arbitrated_top_n4_w8_d32_e0.btor2,satvik,ok,sat,81.70004737284034,2054.590312053,1692.75392
2019/mann/data-integrity/unsafe/arbitrated_top_n4_w8_d32_e0.btor2,pono,ok,sat,196.10837009176612,2748.964128311,6290.685952
2019/mann/data-integrity/unsafe/arbitrated_top_n4_w8_d32_e0.btor2,avr,ok,sat,529.6764976708218,7004.144212937,8777.367552
2019/mann/data-integrity/unsafe/arbitrated_top_n4_w8_d32_e0.btor2,btor2-selectmc,ok,unknown,1.8557910416275263,23.428132633,152.94464
2019/mann/data-integrity/unsafe/arbitrated_top_n4_w8_d32_e0.btor2,avr_dp,ok,"unknown,unknown",1855.007098578848,6064.471377773,14892.802048
2019/mann/data-integrity/unsafe/arbitrated_top_n5_w128_d128_e0.btor2,ric3,ok,sat,65.94790532812476,969.265572565,20315.242496
2019/mann/data-integrity/unsafe/arbitrated_top_n5_w128_d128_e0.btor2,btor2-selectmc,ok,unknown,1.352114511653781,22.990632428,118.136832
2019/mann/data-integrity/unsafe/arbitrated_top_n5_w128_d128_e0.btor2,btormc,to,none,3601.0014456519857,3600.187350078,24833.572864
2019/mann/data-integrity/unsafe/arbitrated_top_n5_w128_d128_e0.btor2,avr_dp,ok,"unknown,unknown",3563.3874223623425,9880.303605261,16367.857664
2019/mann/data-integrity/unsafe/arbitrated_top_n5_w128_d128_e0.btor2,nuxmv,to,none,3601.001578859985,21596.993512529,34520.322048
2019/mann/data-integrity/unsafe/arbitrated_top_n5_w128_d128_e0.btor2,avr,ok,unknown,3575.775387842208,40956.49544367,32719.64672
2019/mann/data-integrity/unsafe/arbitrated_top_n5_w128_d128_e0.btor2,pono,to,none,3601.001783069223,50482.767511353,81979.060224
2019/mann/data-integrity/unsafe/arbitrated_top_n5_w128_d128_e0.btor2,satvik,to,unknown,3600.0133390547708,85315.877517548,39924.473856
2019/mann/data-integrity/unsafe/arbitrated_top_n5_w64_d8_e0.btor2,btormc,ok,sat,1.4220246700569987,1.412867572,80.838656
2019/mann/data-integrity/unsafe/arbitrated_top_n5_w64_d8_e0.btor2,satvik,ok,sat,0.2288014953956008,1.584723891,241.291264
2019/mann/data-integrity/unsafe/arbitrated_top_n5_w64_d8_e0.btor2,nuxmv,ok,sat,0.6955932006239891,3.319623033,545.132544
2019/mann/data-integrity/unsafe/arbitrated_top_n5_w64_d8_e0.btor2,pono,ok,sat,0.5284694423899055,7.025823076,920.752128
2019/mann/data-integrity/unsafe/arbitrated_top_n5_w64_d8_e0.btor2,avr,ok,sat,0.5654790624976158,8.427515646,569.270272
2019/mann/data-integrity/unsafe/arbitrated_top_n5_w64_d8_e0.btor2,ric3,ok,sat,0.6822429466992617,9.5363672,520.011776
2019/mann/data-integrity/unsafe/arbitrated_top_n5_w64_d8_e0.btor2,btor2-selectmc,ok,sat,2.166268919594586,23.453767694,172.642304
2019/mann/data-integrity/unsafe/arbitrated_top_n5_w64_d8_e0.btor2,avr_dp,ok,sat,152.96773613989353,513.537830776,3117.289472
2019/mann/data-integrity/unsafe/circular_pointer_top_w64_d8_e0.btor2,btormc,ok,sat,2.039843577891588,2.033285708,28.135424
2019/mann/data-integrity/unsafe/circular_pointer_top_w64_d8_e0.btor2,satvik,ok,sat,0.4814544850960374,6.275120946,191.922176
2019/mann/data-integrity/unsafe/circular_pointer_top_w64_d8_e0.btor2,pono,ok,sat,0.5707279182970524,7.464237463,493.17888
2019/mann/data-integrity/unsafe/circular_pointer_top_w64_d8_e0.btor2,ric3,ok,sat,0.7285980004817247,11.098493005,329.629696
2019/mann/data-integrity/unsafe/circular_pointer_top_w64_d8_e0.btor2,nuxmv,ok,sat,2.385314910672605,13.68806901,290.73408
2019/mann/data-integrity/unsafe/circular_pointer_top_w64_d8_e0.btor2,btor2-selectmc,ok,sat,3.0768992602825165,24.706091057,157.92128
2019/mann/data-integrity/unsafe/circular_pointer_top_w64_d8_e0.btor2,avr,ok,sat,1.7605806114152074,27.632000594,532.074496
2019/mann/data-integrity/unsafe/circular_pointer_top_w64_d8_e0.btor2,avr_dp,ok,sat,8.830232623033226,59.515141263,888.102912
2019/mann/data-integrity/unsafe/shift_register_top_w32_d64_e0.btor2,btor2-selectmc,ok,sat,775.3808526229113,796.832905977,535.638016
2019/mann/data-integrity/unsafe/shift_register_top_w32_d64_e0.btor2,ric3,ok,sat,104.85896986629814,1675.638288424,2720.309248
2019/mann/data-integrity/unsafe/shift_register_top_w32_d64_e0.btor2,btormc,to,none,3601.001444916241,3599.821696432,452.17792
2019/mann/data-integrity/unsafe/shift_register_top_w32_d64_e0.btor2,avr_dp,ok,"unknown,unknown",2144.2743610236794,4450.017151778,15663.357952
2019/mann/data-integrity/unsafe/shift_register_top_w32_d64_e0.btor2,nuxmv,to,none,3601.0014588478953,21595.615685442,5487.976448
2019/mann/data-integrity/unsafe/shift_register_top_w32_d64_e0.btor2,pono,to,none,3601.0015754718333,36062.280389728,11643.752448
2019/mann/data-integrity/unsafe/shift_register_top_w32_d64_e0.btor2,avr,ok,unknown,3573.2757715350017,45524.301636125,84666.810368
