benchmark,solver,result,time_real,time_cpu,memory
2024/hku/arithmetic_circuits/fib_30/fib_30.aig,supercar,unsat,154.03111700341105,141.476899749,1053.642752
2024/hku/arithmetic_circuits/fib_30/fib_30.aig,ncip-cadicraig,unknown,0.4309164211153984,0.0065401,1.093632
2024/hku/arithmetic_circuits/fib_30/fib_30.aig,voiraig,unknown,0.6722621768712997,0.00669219,0.90112
2024/hku/arithmetic_circuits/fib_30/fib_30.aig,ncip-portfolio,none,432.72266628593206,355.767222694,2124.791808
2024/hku/arithmetic_circuits/fib_30/fib_30.aig,ncip-minicraig,none,386.1422602115199,368.950050274,2124.578816
2024/hku/arithmetic_circuits/fib_37/fib_37.aig,mc-zhulf,unsat,0.5319901052862406,0.050297428,4.243456
2024/hku/arithmetic_circuits/fib_37/fib_37.aig,ncip-portfolio,unsat,0.8086951952427626,0.058835162,2.936832
2024/hku/arithmetic_circuits/fib_37/fib_37.aig,ncip-cadicraig,unsat,50.99167065322399,0.067790102,5.50912
2024/hku/arithmetic_circuits/fib_37/fib_37.aig,fric3,unsat,2.8086375440470874,0.069747973,5.59104
2024/hku/arithmetic_circuits/fib_37/fib_37.aig,ric3,unsat,10.058663219213486,0.07737771,3.09248
2024/hku/arithmetic_circuits/fib_37/fib_37.aig,pavy,unsat,2.450185655616224,0.15535548,11.5712
2024/hku/arithmetic_circuits/fib_37/fib_37.aig,supercar,unsat,16.663483425043523,0.337315765,31.916032
2024/hku/arithmetic_circuits/fib_37/fib_37.aig,voiraig,unknown,9.190474157221615,0.007174205,0.946176
2024/hku/arithmetic_circuits/fib_37/fib_37.aig,ncip-minicraig,unknown,8.558979954570532,0.007466033,0.987136
2024/hku/branch_coverage/bv/rocket_1761.aig,mc-zhulf,sat,0.4928506426513195,0.135353041,26.13248
2024/hku/branch_coverage/bv/rocket_1761.aig,ncip-minicraig,sat,4.76669233199209,0.142844263,25.788416
2024/hku/branch_coverage/bv/rocket_1761.aig,supercar,sat,4.92160919867456,0.143781913,26.001408
2024/hku/branch_coverage/bv/rocket_1761.aig,ncip-portfolio,sat,4.161212593317032,0.14618293,25.870336
2024/hku/branch_coverage/bv/rocket_1761.aig,ric3,sat,10.353725038468838,0.149894367,25.862144
2024/hku/branch_coverage/bv/rocket_1761.aig,ncip-cadicraig,sat,50.77689014840871,0.154665563,26.116096
2024/hku/branch_coverage/bv/rocket_1761.aig,fric3,sat,2.705129744950682,0.872210195,210.919424
2024/hku/branch_coverage/bv/rocket_1761.aig,pavy,sat,2.1988307777792215,1.036414066,212.606976
2024/hku/branch_coverage/bv/rocket_1761.aig,voiraig,unknown,1.3989204606041312,0.007095811,0.802816
2024/hku/branch_coverage/bv/rocket_1951.aig,ric3,unsat,29.033541061915457,7.219242036,371.462144
2024/hku/branch_coverage/bv/rocket_1951.aig,pavy,unsat,467.6897455425933,465.128856533,660.004864
2024/hku/branch_coverage/bv/rocket_1951.aig,mc-zhulf,unknown,0.013434828259050846,0.004653858,0.933888
2024/hku/branch_coverage/bv/rocket_1951.aig,voiraig,unknown,0.4694311562925577,0.005873235,0.806912
2024/hku/branch_coverage/bv/rocket_1951.aig,ncip-minicraig,unknown,0.33946069702506065,0.006156475,0.856064
2024/hku/branch_coverage/bv/rocket_1951.aig,ncip-portfolio,unknown,2.3960301782935858,0.006528547,0.794624
2024/hku/branch_coverage/bv/rocket_1951.aig,supercar,unknown,2.574209830723703,0.006573791,0.847872
2024/hku/branch_coverage/bv/rocket_1951.aig,ncip-cadicraig,unknown,0.6666611935943365,0.006578493,0.749568
2024/hku/branch_coverage/bv/rocket_1951.aig,fric3,unknown,1.5533825310412794,0.723374474,210.747392
2024/hku/branch_coverage/bv/rocket_1961.aig,ric3,unsat,27.706631569191813,6.933256833,371.621888
2024/hku/branch_coverage/bv/rocket_1961.aig,pavy,unsat,491.55810079723597,489.796503193,660.463616
2024/hku/branch_coverage/bv/rocket_1961.aig,mc-zhulf,unknown,0.019345690496265888,0.005536481,0.83968
2024/hku/branch_coverage/bv/rocket_1961.aig,ncip-portfolio,unknown,0.4199480330571532,0.00587739,0.806912
2024/hku/branch_coverage/bv/rocket_1961.aig,ncip-minicraig,unknown,0.3303129533305764,0.005894728,0.897024
2024/hku/branch_coverage/bv/rocket_1961.aig,ncip-cadicraig,unknown,0.6245976090431213,0.00672136,0.917504
2024/hku/branch_coverage/bv/rocket_1961.aig,voiraig,unknown,0.4208123283460736,0.006877271,1.10592
2024/hku/branch_coverage/bv/rocket_1961.aig,supercar,unknown,8.908190400339663,0.007159395,0.892928
2024/hku/branch_coverage/bv/rocket_1961.aig,fric3,unknown,2.0862005942035466,0.797891861,211.06688
2024/hku/branch_coverage/bv/rocket_2045.aig,mc-zhulf,sat,0.5024195229634643,0.13365138,26.27584
2024/hku/branch_coverage/bv/rocket_2045.aig,ncip-minicraig,sat,1.234025507234037,0.142696026,25.960448
2024/hku/branch_coverage/bv/rocket_2045.aig,ric3,sat,6.8328040195629,0.143768644,26.046464
2024/hku/branch_coverage/bv/rocket_2045.aig,supercar,sat,6.914631776511669,0.147452025,25.92768
2024/hku/branch_coverage/bv/rocket_2045.aig,ncip-portfolio,sat,10.949610708999899,0.15794103,26.062848
2024/hku/branch_coverage/bv/rocket_2045.aig,ncip-cadicraig,sat,50.67023039236665,0.158531616,25.853952
2024/hku/branch_coverage/bv/rocket_2045.aig,fric3,sat,2.7098655020818114,0.939270181,211.054592
2024/hku/branch_coverage/bv/rocket_2045.aig,pavy,sat,2.1103778956457973,1.096320412,215.027712
2024/hku/branch_coverage/bv/rocket_2045.aig,voiraig,unknown,0.3463965654373169,0.006643394,0.8192
2024/hku/branch_coverage/bv/rocket_2067.aig,ric3,unsat,186.58226423338056,145.68482,969.37984
2024/hku/branch_coverage/bv/rocket_2067.aig,pavy,unsat,516.5550174089149,510.362010193,661.090304
2024/hku/branch_coverage/bv/rocket_2067.aig,mc-zhulf,unknown,0.020822270773351192,0.005654594,0.90112
2024/hku/branch_coverage/bv/rocket_2067.aig,ncip-portfolio,unknown,0.32810323871672153,0.005669037,1.077248
2024/hku/branch_coverage/bv/rocket_2067.aig,ncip-cadicraig,unknown,0.6026225099340081,0.006171329,0.933888
2024/hku/branch_coverage/bv/rocket_2067.aig,voiraig,unknown,0.07782830204814672,0.006538248,0.823296
2024/hku/branch_coverage/bv/rocket_2067.aig,ncip-minicraig,unknown,2.8799541257321835,0.006625477,0.954368
2024/hku/branch_coverage/bv/rocket_2067.aig,supercar,unknown,11.401566306129098,0.007771962,0.966656
2024/hku/branch_coverage/bv/rocket_2067.aig,fric3,unknown,2.085017466917634,0.798651893,211.18976
2024/hku/branch_coverage/bv/rocket_5541.aig,mc-zhulf,sat,0.6272847205400467,0.264534982,26.476544
2024/hku/branch_coverage/bv/rocket_5541.aig,ric3,sat,10.663716190494597,0.276712594,26.27584
2024/hku/branch_coverage/bv/rocket_5541.aig,ncip-minicraig,sat,47.03659230656922,0.287019038,26.27584
2024/hku/branch_coverage/bv/rocket_5541.aig,fric3,sat,3.044082802021876,1.135483644,210.837504
2024/hku/branch_coverage/bv/rocket_5541.aig,ncip-portfolio,unknown,0.09153902344405651,0.005619204,0.884736
2024/hku/branch_coverage/bv/rocket_5541.aig,voiraig,unknown,0.40927346237003803,0.006450641,0.868352
2024/hku/branch_coverage/bv/rocket_5541.aig,ncip-cadicraig,unknown,0.6666707517579198,0.006616882,0.864256
2024/hku/branch_coverage/bv/rocket_5541.aig,supercar,unknown,8.33265342283994,0.007209265,0.929792
2024/hku/branch_coverage/bv/rocket_5541.aig,pavy,unknown,11.289141881279647,0.823772258,210.907136
2024/hku/bv/safe/processed_hl_arr_access_128_bv.aig,ric3,unsat,12.938898370601237,4.638246134,56.799232
2024/hku/bv/safe/processed_hl_arr_access_128_bv.aig,mc-zhulf,unknown,0.014761867001652718,0.005148082,0.831488
2024/hku/bv/safe/processed_hl_arr_access_128_bv.aig,ncip-cadicraig,unknown,0.6812462126836181,0.006662289,0.815104
2024/hku/bv/safe/processed_hl_arr_access_128_bv.aig,voiraig,unknown,0.6343707679770887,0.007164143,0.77824
2024/hku/bv/safe/processed_hl_arr_access_128_bv.aig,supercar,unknown,11.081558246165514,0.007732257,0.884736
2024/hku/bv/safe/processed_hl_arr_access_128_bv.aig,fric3,unknown,1.1086112579796463,0.042914327,10.83392
2024/hku/bv/safe/processed_hl_arr_access_128_bv.aig,pavy,unknown,2.1440757689997554,0.052310542,11.042816
2024/hku/bv/safe/processed_hl_arr_access_128_bv.aig,ncip-minicraig,none,22.825918783433735,3.623633569,417.50528
2024/hku/bv/safe/processed_hl_arr_access_128_bv.aig,ncip-portfolio,none,8.760475680232048,3.710513009,417.554432
2024/hku/bv/safe/processed_vector_add_cmp_split_8.aig,mc-zhulf,unknown,0.013332485221326351,0.004483016,0.700416
2024/hku/bv/safe/processed_vector_add_cmp_split_8.aig,ncip-minicraig,unknown,0.3525541629642248,0.006077002,0.794624
2024/hku/bv/safe/processed_vector_add_cmp_split_8.aig,ncip-cadicraig,unknown,0.6877349345013499,0.00660019,1.00352
2024/hku/bv/safe/processed_vector_add_cmp_split_8.aig,ncip-portfolio,unknown,0.3079460645094514,0.006697505,0.765952
2024/hku/bv/safe/processed_vector_add_cmp_split_8.aig,ric3,unknown,4.807188102975488,0.007173522,1.011712
2024/hku/bv/safe/processed_vector_add_cmp_split_8.aig,supercar,unknown,8.699982319027185,0.007857029,0.876544
2024/hku/bv/safe/processed_vector_add_cmp_split_8.aig,voiraig,unknown,2.1517416732385755,0.008048059,0.831488
2024/hku/bv/safe/processed_vector_add_cmp_split_8.aig,pavy,unknown,2.135214714333415,0.038860921,7.094272
2024/hku/bv/safe/processed_vector_add_cmp_split_8.aig,fric3,unknown,1.0903567241039127,0.043103685,6.57408
2024/hku/refinement_checking/bv/ILA_AES_START_ENCRYPT_problem.aig,fric3,unsat,8.347991327987984,0.218658062,10.248192
2024/hku/refinement_checking/bv/ILA_AES_START_ENCRYPT_problem.aig,mc-zhulf,unsat,0.8265200518071651,0.228704594,11.644928
2024/hku/refinement_checking/bv/ILA_AES_START_ENCRYPT_problem.aig,ric3,unsat,4.500501452945173,0.231540971,10.83392
2024/hku/refinement_checking/bv/ILA_AES_START_ENCRYPT_problem.aig,supercar,unsat,21.988360765390098,0.260615979,11.997184
2024/hku/refinement_checking/bv/ILA_AES_START_ENCRYPT_problem.aig,ncip-minicraig,unsat,2.2165748178958893,0.296145396,11.702272
2024/hku/refinement_checking/bv/ILA_AES_START_ENCRYPT_problem.aig,ncip-portfolio,unsat,8.789589672349393,0.298098175,11.952128
2024/hku/refinement_checking/bv/ILA_AES_START_ENCRYPT_problem.aig,ncip-cadicraig,unsat,6.429461434483528,0.301140018,14.098432
2024/hku/refinement_checking/bv/ILA_AES_START_ENCRYPT_problem.aig,pavy,unsat,10.617380305193365,0.375885653,11.976704
2024/hku/refinement_checking/bv/ILA_AES_START_ENCRYPT_problem.aig,voiraig,unknown,0.022079084999859333,0.005210107,1.060864
2024/hku/refinement_checking/bv/ILA_Flute_AND_problem.aig,mc-zhulf,unknown,0.00942241099983221,0.003725789,0.90112
2024/hku/refinement_checking/bv/ILA_Flute_AND_problem.aig,ncip-portfolio,unknown,0.2320912852883339,0.005944096,0.856064
2024/hku/refinement_checking/bv/ILA_Flute_AND_problem.aig,ncip-cadicraig,unknown,0.29270164761692286,0.006252362,0.806912
2024/hku/refinement_checking/bv/ILA_Flute_AND_problem.aig,ncip-minicraig,unknown,3.946716582402587,0.006330599,0.937984
2024/hku/refinement_checking/bv/ILA_Flute_AND_problem.aig,supercar,unknown,0.6005764845758677,0.006507213,1.175552
2024/hku/refinement_checking/bv/ILA_Flute_AND_problem.aig,voiraig,unknown,1.2721229922026396,0.006753573,1.019904
2024/hku/refinement_checking/bv/ILA_Flute_AND_problem.aig,ric3,unknown,4.203126306645572,0.006924832,0.909312
2024/hku/refinement_checking/bv/ILA_Flute_AND_problem.aig,fric3,unknown,8.684775293106213,3.683470562,775.438336
2024/hku/refinement_checking/bv/ILA_Flute_AND_problem.aig,pavy,unknown,17.568617302924395,4.132757062,777.203712
2024/hku/refinement_checking/bv/ILA_Flute_LB_problem.aig,mc-zhulf,unknown,0.0916490200906992,0.005762536,0.847872
2024/hku/refinement_checking/bv/ILA_Flute_LB_problem.aig,ncip-portfolio,unknown,0.315196187235415,0.005986001,0.888832
2024/hku/refinement_checking/bv/ILA_Flute_LB_problem.aig,ric3,unknown,0.08697332162410021,0.006002462,0.954368
2024/hku/refinement_checking/bv/ILA_Flute_LB_problem.aig,ncip-cadicraig,unknown,0.5868236040696502,0.006023931,0.9216
2024/hku/refinement_checking/bv/ILA_Flute_LB_problem.aig,ncip-minicraig,unknown,2.777419688180089,0.006297189,0.811008
2024/hku/refinement_checking/bv/ILA_Flute_LB_problem.aig,supercar,unknown,9.112196427769959,0.006907319,0.946176
2024/hku/refinement_checking/bv/ILA_Flute_LB_problem.aig,voiraig,unknown,7.4162913002073765,0.007837172,0.827392
2024/hku/refinement_checking/bv/ILA_Flute_LB_problem.aig,fric3,unknown,7.3849061219953,3.141139507,774.221824
2024/hku/refinement_checking/bv/ILA_Flute_LB_problem.aig,pavy,unknown,23.176758214000074,3.890769822,774.868992
2024/hku/refinement_checking/bv/ILA_Flute_SB_sanity.aig,voiraig,unknown,0.5644928272813559,0.005768588,0.876544
2024/hku/refinement_checking/bv/ILA_Flute_SB_sanity.aig,ncip-minicraig,unknown,0.18398738466203213,0.005783089,0.802816
2024/hku/refinement_checking/bv/ILA_Flute_SB_sanity.aig,mc-zhulf,unknown,0.0695496341213584,0.006113626,0.958464
2024/hku/refinement_checking/bv/ILA_Flute_SB_sanity.aig,ric3,unknown,0.49983016680926085,0.006248474,0.929792
2024/hku/refinement_checking/bv/ILA_Flute_SB_sanity.aig,ncip-cadicraig,unknown,0.36756103206425905,0.006265345,1.028096
2024/hku/refinement_checking/bv/ILA_Flute_SB_sanity.aig,supercar,unknown,2.9218126833438873,0.006441776,0.876544
2024/hku/refinement_checking/bv/ILA_Flute_SB_sanity.aig,ncip-portfolio,unknown,4.711414692923427,0.006780623,0.933888
2024/hku/refinement_checking/bv/ILA_Flute_SB_sanity.aig,fric3,unknown,6.238557664910331,3.630772018,776.941568
2024/hku/refinement_checking/bv/ILA_Flute_SB_sanity.aig,pavy,unknown,6.473890794994077,3.716225219,777.601024
2024/hku/refinement_checking/bv/ILA_Flute_SLL_problem.aig,mc-zhulf,unknown,0.01603566999983741,0.004091706,0.888832
2024/hku/refinement_checking/bv/ILA_Flute_SLL_problem.aig,ncip-portfolio,unknown,0.6905888011679053,0.005502321,0.847872
2024/hku/refinement_checking/bv/ILA_Flute_SLL_problem.aig,ric3,unknown,0.670415717177093,0.006265348,0.827392
2024/hku/refinement_checking/bv/ILA_Flute_SLL_problem.aig,ncip-cadicraig,unknown,0.3011976610869169,0.00650167,0.83968
2024/hku/refinement_checking/bv/ILA_Flute_SLL_problem.aig,ncip-minicraig,unknown,0.21918364334851503,0.006503052,0.974848
2024/hku/refinement_checking/bv/ILA_Flute_SLL_problem.aig,voiraig,unknown,0.5761488279968034,0.006657253,0.806912
2024/hku/refinement_checking/bv/ILA_Flute_SLL_problem.aig,supercar,unknown,8.784001782536507,0.006699817,0.83968
2024/hku/refinement_checking/bv/ILA_Flute_SLL_problem.aig,fric3,unknown,8.777047645999119,3.767117068,774.455296
2024/hku/refinement_checking/bv/ILA_Flute_SLL_problem.aig,pavy,unknown,5.543047306127846,4.332117664,781.582336
2024/hku/refinement_checking/bv/ILA_Flute_SLTI_problem.aig,mc-zhulf,unknown,0.010020809999332414,0.00384112,0.843776
2024/hku/refinement_checking/bv/ILA_Flute_SLTI_problem.aig,ncip-portfolio,unknown,0.3425947781652212,0.005985554,0.933888
2024/hku/refinement_checking/bv/ILA_Flute_SLTI_problem.aig,ncip-cadicraig,unknown,0.596604467369616,0.006225822,0.929792
2024/hku/refinement_checking/bv/ILA_Flute_SLTI_problem.aig,supercar,unknown,2.899446870200336,0.006431318,0.933888
2024/hku/refinement_checking/bv/ILA_Flute_SLTI_problem.aig,ncip-minicraig,unknown,0.2235315442085266,0.006486129,0.892928
2024/hku/refinement_checking/bv/ILA_Flute_SLTI_problem.aig,ric3,unknown,0.6757096135988832,0.006569477,0.937984
2024/hku/refinement_checking/bv/ILA_Flute_SLTI_problem.aig,voiraig,unknown,0.5906811610038858,0.006804614,0.9216
2024/hku/refinement_checking/bv/ILA_Flute_SLTI_problem.aig,fric3,unknown,8.83891844493337,3.869286974,773.648384
2024/hku/refinement_checking/bv/ILA_Flute_SLTI_problem.aig,pavy,unknown,11.20924118719995,4.153652052,776.585216
2024/hku/refinement_checking/bv/ILA_Flute_SLTI_sanity.aig,ncip-portfolio,unknown,0.03867585305124521,0.005609672,0.83968
2024/hku/refinement_checking/bv/ILA_Flute_SLTI_sanity.aig,supercar,unknown,0.7242409214377403,0.005917613,1.134592
2024/hku/refinement_checking/bv/ILA_Flute_SLTI_sanity.aig,mc-zhulf,unknown,0.06723737064749002,0.005980232,0.774144
2024/hku/refinement_checking/bv/ILA_Flute_SLTI_sanity.aig,ncip-cadicraig,unknown,0.34835449513047934,0.006082037,0.802816
2024/hku/refinement_checking/bv/ILA_Flute_SLTI_sanity.aig,voiraig,unknown,0.29923341143876314,0.006194013,0.96256
2024/hku/refinement_checking/bv/ILA_Flute_SLTI_sanity.aig,ric3,unknown,5.9026460237801075,0.0068016,0.8192
2024/hku/refinement_checking/bv/ILA_Flute_SLTI_sanity.aig,ncip-minicraig,unknown,5.357496387325227,0.007926114,0.79872
2024/hku/refinement_checking/bv/ILA_Flute_SLTI_sanity.aig,fric3,unknown,6.370098066981882,3.623145152,776.413184
2024/hku/refinement_checking/bv/ILA_Flute_SLTI_sanity.aig,pavy,unknown,6.677144519984722,4.19912318,776.8064
2024/hku/refinement_checking/bv/ILA_Flute_SUB_sanity.aig,mc-zhulf,unknown,0.015722223000921076,0.004231922,0.815104
2024/hku/refinement_checking/bv/ILA_Flute_SUB_sanity.aig,ncip-portfolio,unknown,0.22168671246618032,0.005910791,1.089536
2024/hku/refinement_checking/bv/ILA_Flute_SUB_sanity.aig,ncip-minicraig,unknown,0.20560429338365793,0.006156499,0.770048
2024/hku/refinement_checking/bv/ILA_Flute_SUB_sanity.aig,ncip-cadicraig,unknown,0.26361859403550625,0.00619197,0.868352
2024/hku/refinement_checking/bv/ILA_Flute_SUB_sanity.aig,ric3,unknown,0.7932014958932996,0.006312516,0.925696
2024/hku/refinement_checking/bv/ILA_Flute_SUB_sanity.aig,voiraig,unknown,0.4433425134047866,0.006504137,0.892928
2024/hku/refinement_checking/bv/ILA_Flute_SUB_sanity.aig,supercar,unknown,2.345597244799137,0.007166665,0.815104
2024/hku/refinement_checking/bv/ILA_Flute_SUB_sanity.aig,fric3,unknown,8.788627221016213,3.784205553,778.145792
2024/hku/refinement_checking/bv/ILA_Flute_SUB_sanity.aig,pavy,unknown,6.847099183127284,4.375048509,780.386304
2024/hku/refinement_checking/bv/ILA_Flute_SW_problem.aig,mc-zhulf,unknown,0.0654449900612235,0.005358726,0.96256
2024/hku/refinement_checking/bv/ILA_Flute_SW_problem.aig,ncip-minicraig,unknown,0.4424553792923689,0.005604623,0.90112
2024/hku/refinement_checking/bv/ILA_Flute_SW_problem.aig,ncip-cadicraig,unknown,0.3520444817841053,0.006268078,0.847872
2024/hku/refinement_checking/bv/ILA_Flute_SW_problem.aig,ncip-portfolio,unknown,2.98483841214329,0.006404445,0.892928
2024/hku/refinement_checking/bv/ILA_Flute_SW_problem.aig,voiraig,unknown,0.17703207398881204,0.006545962,0.98304
2024/hku/refinement_checking/bv/ILA_Flute_SW_problem.aig,ric3,unknown,2.859831583686173,0.006548272,0.8192
2024/hku/refinement_checking/bv/ILA_Flute_SW_problem.aig,supercar,unknown,8.35900372453034,0.007345178,0.888832
2024/hku/refinement_checking/bv/ILA_Flute_SW_problem.aig,fric3,unknown,5.957063127076253,3.240459686,774.766592
2024/hku/refinement_checking/bv/ILA_Flute_SW_problem.aig,pavy,unknown,5.669346360489726,4.749701591,774.045696
2024/hku/refinement_checking/bv/ILA_Flute_XORI_sanity.aig,mc-zhulf,unknown,0.08776978775858879,0.005468743,0.811008
2024/hku/refinement_checking/bv/ILA_Flute_XORI_sanity.aig,ncip-cadicraig,unknown,0.3622079398483038,0.006055796,0.851968
2024/hku/refinement_checking/bv/ILA_Flute_XORI_sanity.aig,ric3,unknown,0.6097465064376593,0.006224052,0.806912
2024/hku/refinement_checking/bv/ILA_Flute_XORI_sanity.aig,ncip-portfolio,unknown,0.3167710229754448,0.006320958,0.806912
2024/hku/refinement_checking/bv/ILA_Flute_XORI_sanity.aig,supercar,unknown,0.6209125183522701,0.006326896,0.815104
2024/hku/refinement_checking/bv/ILA_Flute_XORI_sanity.aig,voiraig,unknown,0.28136709704995155,0.006340308,0.884736
2024/hku/refinement_checking/bv/ILA_Flute_XORI_sanity.aig,fric3,unknown,7.798637814819813,3.251760659,776.6016
2024/hku/refinement_checking/bv/ILA_Flute_XORI_sanity.aig,pavy,unknown,8.63027260825038,4.929743897,777.351168
2024/hku/refinement_checking/bv/ILA_Flute_XORI_sanity.aig,ncip-minicraig,none,73.57100480888039,30.242531661,937.971712
2024/hku/refinement_checking/bv/ILA_Piccolo_ADDI_problem.aig,mc-zhulf,unknown,0.06801622826606035,0.005956773,0.958464
2024/hku/refinement_checking/bv/ILA_Piccolo_ADDI_problem.aig,ncip-minicraig,unknown,0.21921474300324917,0.005964648,0.94208
2024/hku/refinement_checking/bv/ILA_Piccolo_ADDI_problem.aig,ncip-portfolio,unknown,0.2307929638773203,0.006095867,0.79872
2024/hku/refinement_checking/bv/ILA_Piccolo_ADDI_problem.aig,voiraig,unknown,1.2215165179222822,0.006377327,0.811008
2024/hku/refinement_checking/bv/ILA_Piccolo_ADDI_problem.aig,ric3,unknown,0.6455285223200917,0.006488375,1.06496
2024/hku/refinement_checking/bv/ILA_Piccolo_ADDI_problem.aig,ncip-cadicraig,unknown,0.3054094426333904,0.00653935,0.909312
2024/hku/refinement_checking/bv/ILA_Piccolo_ADDI_problem.aig,supercar,unknown,3.0662842085585,0.006562579,0.876544
2024/hku/refinement_checking/bv/ILA_Piccolo_ADDI_problem.aig,pavy,unknown,0.9845149284228683,0.178582656,48.410624
2024/hku/refinement_checking/bv/ILA_Piccolo_ADDI_problem.aig,fric3,unknown,2.8417274050880224,0.190287392,49.7664
2024/hku/refinement_checking/bv/ILA_Piccolo_BEQ_sanity.aig,fric3,unsat,9.460170037811622,1.615707049,76.255232
2024/hku/refinement_checking/bv/ILA_Piccolo_BEQ_sanity.aig,ric3,unsat,3.3750175554305315,2.452614251,85.725184
2024/hku/refinement_checking/bv/ILA_Piccolo_BEQ_sanity.aig,mc-zhulf,unsat,3.718280111439526,2.506348984,84.504576
2024/hku/refinement_checking/bv/ILA_Piccolo_BEQ_sanity.aig,ncip-cadicraig,unsat,48.82668308727443,12.680750356,590.012416
2024/hku/refinement_checking/bv/ILA_Piccolo_BEQ_sanity.aig,ncip-portfolio,unsat,31.57723065186292,12.904542135,589.406208
2024/hku/refinement_checking/bv/ILA_Piccolo_BEQ_sanity.aig,pavy,unsat,46.912804612999025,27.325234167,76.701696
2024/hku/refinement_checking/bv/ILA_Piccolo_BEQ_sanity.aig,ncip-minicraig,unsat,95.4912537233904,66.301884415,2221.477888
2024/hku/refinement_checking/bv/ILA_Piccolo_BEQ_sanity.aig,supercar,unknown,0.4906695485115051,0.006079735,0.868352
2024/hku/refinement_checking/bv/ILA_Piccolo_BEQ_sanity.aig,voiraig,unknown,0.22091110609471798,0.006616096,0.806912
2024/hku/refinement_checking/bv/ILA_Piccolo_BGEU_sanity.aig,fric3,unsat,4.225347809959203,1.699246632,76.009472
2024/hku/refinement_checking/bv/ILA_Piccolo_BGEU_sanity.aig,ric3,unsat,8.084338984452188,2.212223352,85.819392
2024/hku/refinement_checking/bv/ILA_Piccolo_BGEU_sanity.aig,mc-zhulf,unsat,2.8731470415368676,2.319176402,85.233664
2024/hku/refinement_checking/bv/ILA_Piccolo_BGEU_sanity.aig,supercar,unsat,7.762113579548895,3.338077624,89.214976
2024/hku/refinement_checking/bv/ILA_Piccolo_BGEU_sanity.aig,ncip-cadicraig,unsat,11.421620836481452,3.374335433,156.254208
2024/hku/refinement_checking/bv/ILA_Piccolo_BGEU_sanity.aig,ncip-portfolio,unsat,3.8928528809919953,3.623545964,154.218496
2024/hku/refinement_checking/bv/ILA_Piccolo_BGEU_sanity.aig,pavy,unsat,38.69356721267104,35.536523682,74.797056
2024/hku/refinement_checking/bv/ILA_Piccolo_BGEU_sanity.aig,ncip-minicraig,unsat,388.69290075823665,322.09196101,5714.608128
2024/hku/refinement_checking/bv/ILA_Piccolo_BGEU_sanity.aig,voiraig,unknown,1.4266265714541078,0.006552274,0.884736
2024/hku/refinement_checking/bv/ILA_Piccolo_BLTU_problem.aig,mc-zhulf,unknown,0.009531642001093132,0.003530143,0.98304
2024/hku/refinement_checking/bv/ILA_Piccolo_BLTU_problem.aig,ncip-portfolio,unknown,0.24370647221803665,0.00548183,0.905216
2024/hku/refinement_checking/bv/ILA_Piccolo_BLTU_problem.aig,voiraig,unknown,0.044619275256991386,0.005705804,0.978944
2024/hku/refinement_checking/bv/ILA_Piccolo_BLTU_problem.aig,ric3,unknown,0.4759920574724674,0.006197123,0.864256
2024/hku/refinement_checking/bv/ILA_Piccolo_BLTU_problem.aig,ncip-minicraig,unknown,0.18701900076121092,0.00620023,0.782336
2024/hku/refinement_checking/bv/ILA_Piccolo_BLTU_problem.aig,supercar,unknown,0.7419584961608052,0.006222742,0.897024
2024/hku/refinement_checking/bv/ILA_Piccolo_BLTU_problem.aig,ncip-cadicraig,unknown,0.3118386110290885,0.006419645,0.827392
2024/hku/refinement_checking/bv/ILA_Piccolo_BLTU_problem.aig,pavy,unknown,2.8053769478574395,0.174652712,49.737728
2024/hku/refinement_checking/bv/ILA_Piccolo_BLTU_problem.aig,fric3,unknown,5.377026339992881,0.180436005,49.168384
2024/hku/refinement_checking/bv/ILA_Piccolo_JALR_sanity.aig,fric3,unsat,9.290391326183453,1.606006017,75.309056
2024/hku/refinement_checking/bv/ILA_Piccolo_JALR_sanity.aig,ric3,unsat,47.343340321443975,2.221916787,84.430848
2024/hku/refinement_checking/bv/ILA_Piccolo_JALR_sanity.aig,mc-zhulf,unsat,3.215558061376214,2.296998219,83.29216
2024/hku/refinement_checking/bv/ILA_Piccolo_JALR_sanity.aig,ncip-portfolio,unsat,14.430432563647628,3.242346793,144.113664
2024/hku/refinement_checking/bv/ILA_Piccolo_JALR_sanity.aig,ncip-cadicraig,unsat,39.98466204106808,3.261774021,145.002496
2024/hku/refinement_checking/bv/ILA_Piccolo_JALR_sanity.aig,ncip-minicraig,unsat,16.976513843983412,5.792383634,307.42528
2024/hku/refinement_checking/bv/ILA_Piccolo_JALR_sanity.aig,pavy,unsat,27.587463947973447,26.028174981,76.476416
2024/hku/refinement_checking/bv/ILA_Piccolo_JALR_sanity.aig,supercar,unknown,0.5401215078309178,0.006377242,0.905216
2024/hku/refinement_checking/bv/ILA_Piccolo_JALR_sanity.aig,voiraig,unknown,9.358597867190838,0.006661478,0.96256
2024/hku/refinement_checking/bv/ILA_Piccolo_LHU_problem.aig,mc-zhulf,sat,0.0926976427435875,0.023127859,4.222976
2024/hku/refinement_checking/bv/ILA_Piccolo_LHU_problem.aig,ncip-portfolio,sat,0.18401284515857697,0.023886123,4.173824
2024/hku/refinement_checking/bv/ILA_Piccolo_LHU_problem.aig,ncip-minicraig,sat,4.686450506560504,0.024959451,4.145152
