benchmark,solver,status,result,time_real,time_cpu,memory
2019/wolf/2019C/dblclockfft_butterfly_ck3_r2-p021.btor2,avr,ok,unsat,14.54751600138843,233.774921075,4982.767616
2019/wolf/2019C/dblclockfft_butterfly_ck3_r2-p021.btor2,btor2-cert,to,none,3601.0014673015103,7762.184489301,30174.646272
2019/wolf/2019C/dblclockfft_butterfly_ck3_r2-p067.btor2,btormc,ok,unsat,12.661343654617667,12.649852379,98.930688
2019/wolf/2019C/dblclockfft_butterfly_ck3_r2-p067.btor2,nuxmv,ok,unsat,13.863771358504891,83.070309842,1787.55584
2019/wolf/2019C/dblclockfft_butterfly_ck3_r2-p067.btor2,pono,ok,unsat,35.835672959685326,358.835004453,2621.366272
2019/wolf/2019C/dblclockfft_butterfly_ck3_r2-p067.btor2,avr,ok,unsat,133.31444170232862,2011.349948233,8047.24736
2019/wolf/2019C/dblclockfft_butterfly_ck3_r2-p067.btor2,btor2-cert,to,none,3601.001425622031,11571.703150485,23038.898176
2019/wolf/2019C/dblclockfft_butterfly_ck3_r2-p068.btor2,btormc,ok,unsat,13.510635297745466,13.503411199,120.557568
2019/wolf/2019C/dblclockfft_butterfly_ck3_r2-p068.btor2,nuxmv,ok,unsat,5.052707125432789,30.162219532,896.393216
2019/wolf/2019C/dblclockfft_butterfly_ck3_r2-p068.btor2,avr,ok,unsat,24.138074066489935,387.880122718,4986.560512
2019/wolf/2019C/dblclockfft_butterfly_ck3_r2-p068.btor2,pono,ok,unsat,50.120495087467134,552.160558229,3331.039232
2019/wolf/2019C/dblclockfft_butterfly_ck3_r2-p068.btor2,btor2-cert,to,none,3601.0013749627396,10963.820390904,29074.763776
2019/wolf/2019C/dblclockfft_butterfly_ck3_r2-p085.btor2,btormc,ok,unsat,1.5089662643149495,1.504773034,57.757696
2019/wolf/2019C/dblclockfft_butterfly_ck3_r2-p085.btor2,nuxmv,ok,unsat,0.910759418271482,5.295647871,462.80704
2019/wolf/2019C/dblclockfft_butterfly_ck3_r2-p085.btor2,pono,ok,unsat,15.218302947469056,167.61167968,2379.40736
2019/wolf/2019C/dblclockfft_butterfly_ck3_r2-p085.btor2,avr,ok,unsat,13.00952853821218,209.084957514,5244.932096
2019/wolf/2019C/dblclockfft_butterfly_ck3_r2-p085.btor2,btor2-cert,to,none,3601.001444110647,7826.894825646,30437.736448
2019/wolf/2019C/dblclockfft_butterfly_ck3_r2-p110.btor2,btormc,ok,unsat,11.215406386181712,11.208800977,161.030144
2019/wolf/2019C/dblclockfft_butterfly_ck3_r2-p110.btor2,nuxmv,ok,unsat,6.48224959615618,38.73674298,1174.822912
2019/wolf/2019C/dblclockfft_butterfly_ck3_r2-p110.btor2,pono,ok,unsat,75.7294351477176,834.319909796,4578.603008
2019/wolf/2019C/dblclockfft_butterfly_ck3_r2-p110.btor2,avr,ok,unsat,57.80840305425227,928.336810865,6376.443904
2019/wolf/2019C/dblclockfft_butterfly_ck3_r2-p110.btor2,btor2-cert,to,none,3601.0015165219083,10949.623912712,28535.382016
2019/wolf/2019C/dblclockfft_butterfly_ck3_r2-p126.btor2,btormc,ok,unsat,29.385071942582726,29.371854248,163.950592
2019/wolf/2019C/dblclockfft_butterfly_ck3_r2-p126.btor2,nuxmv,ok,unsat,11.107803002931178,66.469142011,1200.779264
2019/wolf/2019C/dblclockfft_butterfly_ck3_r2-p126.btor2,avr,ok,unsat,64.88528564479202,1042.360693641,6141.263872
2019/wolf/2019C/dblclockfft_butterfly_ck3_r2-p126.btor2,pono,ok,unsat,95.75013073720038,1054.838451933,4630.700032
2019/wolf/2019C/dblclockfft_butterfly_ck3_r2-p126.btor2,btor2-cert,to,none,3601.0014287764207,10987.133673385,30127.898624
2019/wolf/2019C/dblclockfft_butterfly_ck3_r2-p135.btor2,btormc,ok,unsat,74.43154049571604,74.403078141,166.305792
2019/wolf/2019C/dblclockfft_butterfly_ck3_r2-p135.btor2,nuxmv,ok,unsat,24.804752782918513,148.650306057,1454.661632
2019/wolf/2019C/dblclockfft_butterfly_ck3_r2-p135.btor2,avr,ok,unsat,86.0602658065036,1382.009693283,6356.975616
2019/wolf/2019C/dblclockfft_butterfly_ck3_r2-p135.btor2,pono,ok,unsat,145.62174251675606,1604.298075592,5440.794624
2019/wolf/2019C/dblclockfft_butterfly_ck3_r2-p135.btor2,btor2-cert,to,none,3601.0014244243503,11066.155832147,24581.81632
2019/wolf/2019C/dblclockfft_butterfly_ck3_r2-p142.btor2,btormc,ok,unsat,2.4197177793830633,2.411811446,69.07904
2019/wolf/2019C/dblclockfft_butterfly_ck3_r2-p142.btor2,nuxmv,ok,unsat,0.8354089260101318,4.791643611,298.8032
2019/wolf/2019C/dblclockfft_butterfly_ck3_r2-p142.btor2,pono,ok,unsat,1.5723768724128604,17.147213022,888.46336
2019/wolf/2019C/dblclockfft_butterfly_ck3_r2-p142.btor2,avr,ok,unsat,14.84875463694334,238.39266674,5043.736576
2019/wolf/2019C/dblclockfft_butterfly_ck3_r2-p142.btor2,btor2-cert,to,none,3601.001454871148,7706.616905481,30336.053248
2019/wolf/2019C/zipcpu_zipcpu_dcache-p030.btor2,nuxmv,ok,unsat,1.113902335986495,6.512423706,927.494144
2019/wolf/2019C/zipcpu_zipcpu_dcache-p030.btor2,avr,ok,unsat,1.2655505705624819,19.826495626,2325.889024
2019/wolf/2019C/zipcpu_zipcpu_dcache-p030.btor2,pono,ok,unsat,2536.6630347203463,25407.112986605,62417.129472
2019/wolf/2019C/zipcpu_zipcpu_dcache-p030.btor2,btor2-cert,ok,unknown,1.1390091320499778,1.123265666,126.005248
2019/wolf/2019C/zipcpu_zipcpu_dcache-p030.btor2,btormc,to,none,3601.0013699047267,3599.56324433,3889.819648
2019/wolf/2019C/zipcpu_zipcpu_dcache-p128.btor2,nuxmv,ok,unsat,84.36126674897969,505.921645001,3347.587072
2019/wolf/2019C/zipcpu_zipcpu_dcache-p128.btor2,avr,ok,unsat,2787.2576128775254,42831.982043039,59590.713344
2019/wolf/2019C/zipcpu_zipcpu_dcache-p128.btor2,btor2-cert,ok,unknown,1.1258021797984838,1.106051789,126.521344
2019/wolf/2019C/zipcpu_zipcpu_dcache-p128.btor2,btormc,to,none,3601.001452564262,3599.688561118,992.681984
2019/wolf/2019C/zipcpu_zipcpu_dcache-p128.btor2,pono,to,none,3601.001648377627,36066.991175874,89720.07424
2019/wolf/2019C/zipcpu_zipcpu_dcache-p140.btor2,nuxmv,ok,unsat,78.5330063989386,470.959885344,3343.966208
2019/wolf/2019C/zipcpu_zipcpu_dcache-p140.btor2,avr,ok,unsat,1129.9817536706105,16469.533484494,22084.165632
2019/wolf/2019C/zipcpu_zipcpu_dcache-p140.btor2,btor2-cert,ok,unknown,1.1313704922795296,1.118522659,126.713856
2019/wolf/2019C/zipcpu_zipcpu_dcache-p140.btor2,btormc,to,none,3601.0014311028644,3599.782981161,2213.277696
2019/wolf/2019C/zipcpu_zipcpu_dcache-p140.btor2,pono,mo,none,1684.5007358901203,16876.793622443,120000.0
2019/wolf/2019C/zipcpu_zipcpu_dcache-p182.btor2,nuxmv,ok,unsat,3.7971505597233772,22.656095134,1356.24704
2019/wolf/2019C/zipcpu_zipcpu_dcache-p182.btor2,avr,ok,unsat,227.40228471904993,3650.078257439,16060.84608
2019/wolf/2019C/zipcpu_zipcpu_dcache-p182.btor2,btor2-cert,ok,unknown,1.127714334987104,1.114789127,126.976
2019/wolf/2019C/zipcpu_zipcpu_dcache-p182.btor2,btormc,to,none,3601.0014104591683,3599.459822086,3033.780224
2019/wolf/2019C/zipcpu_zipcpu_dcache-p182.btor2,pono,to,none,3601.001637706533,36067.891312102,88795.746304
2019/wolf/2019C/zipcpu_zipcpu_dcache-p225.btor2,nuxmv,ok,unsat,1.103497981093824,6.470287668,921.571328
2019/wolf/2019C/zipcpu_zipcpu_dcache-p225.btor2,avr,ok,unsat,1.1542759034782648,18.314217809,2248.82688
2019/wolf/2019C/zipcpu_zipcpu_dcache-p225.btor2,btor2-cert,ok,unknown,1.1308373594656587,1.117071098,126.885888
2019/wolf/2019C/zipcpu_zipcpu_dcache-p225.btor2,btormc,to,none,3601.0014273906127,3599.283174948,3666.788352
2019/wolf/2019C/zipcpu_zipcpu_dcache-p225.btor2,pono,to,none,3601.0017438018695,36064.656101141,53877.567488
2019/wolf/2019C/zipcpu_zipcpu_dcache-p233.btor2,nuxmv,ok,unsat,1.1907932292670012,7.001941175,773.636096
2019/wolf/2019C/zipcpu_zipcpu_dcache-p233.btor2,avr,ok,unsat,0.5565510531887412,8.531960442,1338.585088
2019/wolf/2019C/zipcpu_zipcpu_dcache-p233.btor2,pono,ok,unsat,1.8891929667443037,19.207144314,1213.56288
2019/wolf/2019C/zipcpu_zipcpu_dcache-p233.btor2,btor2-cert,ok,unknown,1.1372505147010088,1.123129925,127.328256
